title	chapter	start_mm:ss	end_mm:ss	is_war_report	is_combat_scene	german_soldiers_depicted	shot_count	content	audio_transcription	filestem	episode	year	start	end	start_frame	end_frame
Die Deutsche Wochenschau Nr. 511 / 1940	25	38:12	41:22	True	False	True	41.0	25. Einmarsch in Paris, Frankreich, 1940 Place de l´Etoile, Eiffelturm. Flugzeug (Fieseler Fi 156 „Storch“) auf dem Place de la Concorde. Pak auf den Champs-Elysées. Deutsche Soldaten besteigen Eiffelturm. Hissen der Reichskriegsflagge auf dem Eiffelturm. Rückblick auf die Parade am Nationalfeiertag 14.07.1939: englische Soldaten paradieren vor Ministerpräsident Daladier und Staatspräsident Lebrun. Einmarsch deutscher Soldaten durch den L'Arc de Triomphe. Vorbeimarsch an Generaloberst von Bock und General der Artillerie Küchler. Straßen von Paris, Place de la Concorde mit Marineministerium, Champs-Elysées, Avenue Foch. Französische Zivilbevölkerung. Marschierende deutsche Soldaten. Invalidendom. Deutsche Soldaten mit französischen Polizisten.	Auf dem Eiffelturm wird die Reichskriegsflagge gehisst. Vor einem Jahr marschierten anlässlich des französischen Nationalfeiertages hier noch englische Soldaten in der großen Nationalparade mit. Valadie feierte sie als Verteidiger des französischen Bodens. In Dünkirchen verwelkten diese Vorschusslorbeeren sehr schnell. Nichts blieb mehr vom Dünkel und Hochmut der englisch-französischen Plutokraten übrig. rücken über dieselben Straßen deutsche Truppen in Paris ein. Oberst von Bock und General der Artillerie von Küchler nehmen im Vorbeimarsch ihre Truppen ab in dem Napoleon I. beigesetzt ist.	511_1940	511	1940	2292000.0	2482000.0	57300.0	62050.0
Die Deutsche Wochenschau Nr. 511 / 1940	26	41:41	41:56	True	False	True	4.0	26. Soldaten nach dem Durchbruch bei Verdun, Frankreich, 1940 Lachende deutsche Soldaten auf dem Vormarsch nach dem Durchbruch bei Verdun. Untermalung durch das „Frankreich-Lied“.	Deutscher Hand. Die sofort anschließende Eroberung Verdans und die Einschließung der Maginot-Linie veranlassten Marschall Pétain zu der Erklärung dass Frankreich nunmehr die Waffen niederlegen müsse.	511_1940	511	1940	2501000.0	2516000.0	62525.0	62900.0
Die Deutsche Wochenschau Nr. 512 / 1940	1	00:32	07:48	True	True	True	39.0	1. Deutsche Marineeinheiten, darunter Zerstörer und die Schlachtschiffe „Scharnhorst“ und „Gneisenau“, beim Unternehmen „Juno“ am 08.06.1940, Reichskommissariat Norwegen/Atlantischer Ozean, 1940 Auslaufen der Schiffe. Der Leiter der Operationen, Konteradmiral Wilhelm Marschall. Eine auftauchende Treibmine wird durch leichten Flugabwehrkanonen (Flak)-Beschuss vernichtet (3,7 cm SK C/30). Mehrere Aufklärungsflugzeuge (Arado Ar 196) werden von den Schlachtschiffen katapultiert. Ein schwerer Kreuzer wird durch Lichtsignale vom Flaggschiff zu einer Sonderaufgabe entlassen und schert aus dem Verband aus. Der Verband fährt durch teilweise schwere See, dem von den Aufklärern gemeldeten britischen Träger „Glorious“ entgegen. Der gestellte Flugzeugträger wird von den Schlachtschiffen unter Beschuss genommen und erwidert das Feuer. Die feuernden Batterien aus vielen Perspektiven. Am Horizont das brennende Schiff. Englische Zerstörer werden unter Feuer genommen. Der Seekampf aus vielen Perspektiven; ein versinkender Zerstörer. Bei der Weiterfahrt trifft der Verband auf den englischen Tanker „Oilpioneer“. Das Tankschiff wird durch Artilleriebeschuss und Torpedotreffer versenkt, die Besatzung an Bord genommen. Eine weitere Marinegruppe, darunter ein schwerer Kreuzer, hat den Truppentransporter „Orama“ gestellt. Das Schiff wird durch Artilleriebeschuss versenkt, die Mannschaft aus den Booten an Bord genommen.	Deutsche Seestreitkräfte, darunter die beiden Schlachtschiffe Gneisenau und Scharrenhorst operierten unter Führung des Admirals Marschall im Nordmeer. Hierbei wurden verschiedene englische Einheiten vernichtet. Männer der Propagandakompanien begleiteten den Flottenverband und brachten jetzt diese Bilder von den siegreichen Kämpfen unserer Kriegsmarine in die Heimat zurück. Der deutsche Flottenverband läuft aus. Die Schlachtschiffe Gneisenau und Scharrenhorst folgen einander in Kiel-Linie. Mit 26.000 Tonnen sind sie zurzeit unsere stärksten Schiffe. Je neun 28 cm Geschütze auf Drillingstürme verteilt sind ihre wirkungsvollsten Waffen. Die Treibmine wird durch Flakbeschuss unschädlich gemacht. In De Waars-Linie geht es weiter vorwärts nach Norden. Aufklärer werden von den Schlachtschiffen katapultiert. Sie sind das Auge der Flotte über weiteste Räume. Durch Funkmeldung geben sie alle Beobachtungen bekannt, ehe sie noch von ihrem Unternehmen zurückkehren. Befehl an einen schweren Kreuzer. Entlassen für Sonderaufgabe. Inzwischen ist der englische Flugzeugträger Glorius gemeldet. Der 22.500 Tonnen große Koloss hat 48 Bombenflugzeuge an Bord. Mit äußerster Kraft geht es dem Feind entgegen, der durch Zerstörer gesichert wird. Erdvolle Beute ist erkannt. Unsere Schlachtschiffe eröffnen das Feuer auf die Glorius. Granaten liegen viel zu kurz. Breitseite auf Breitseite Jagd aus den Rohren. Die Glorius ist bereits schwer getroffen. Die englischen Zerstörer versuchen den Flugzeugträger einzunebeln und damit der Sicht zu entziehen. Vergebens. Der Feind wird nicht mehr losgelassen. Immer wieder überschüttet Schnellfeuer schwersten Kalibers den Gegner. Glorius steht in Flammen. Die begleitenden Zerstörer sind schwer beschädigt und sinken im weiteren Verlauf des Gefechtes. Werte sich verzweifelt. Der Sieg aber war unser. Inzwischen haben unsere Zerstörer den englischen Marine-Tanker Ölpionier ausgemacht. Ein Schiff von 9100 Tonnen. Ein kurzer Artillerie-Kampf leitet hier das Gefecht ein. Dann ein wohlgeziehter Torpedoschuss und auch der Ölpionier ist erledigt. Die schiffbrüchige Besatzung wird von unseren Zerstörern an Bord genommen. Die zweite Kampfgruppe hat währenddessen auf den von Aufklärungsflugzeugen gemeldeten 21.000 Tonnen großen Truppentransporter Orama-Jagd gemacht. Ab Reitzeiten genügen und das Schicksal des Schiffes ist besiegelt. Die Mannschaft ist den großen Rettungsbooten von Bord gegangen. Brennend sinkt die Orama in die Tiefe.	512_1940	512	1940	32000.0	468000.0	768.0	11232.0
Die Deutsche Wochenschau Nr. 512 / 1940	2	08:16	09:43	True	True	False	17.0	2. Deutsche Artillerie eröffnet das Feuer auf die Maginot-Linie am 14.06.1940, Elsass-Lothringen, Frankreich, 1940 Brennende Ortschaft bei Nacht, deutsche Kampfflugzeuge (Junkers Ju 52/3m, Heinkel He 111 und Ju 87), beim Angriff auf die Bunker und Stellungen der Maginot-Linie. Bombenabwürfe auf die Geschützwerke und die Einschläge der Bomben. Mörser (21 cm Mörser 18), schwere Feldhaubitzen (15 cm sFH 18) und leichte Infanteriegeschütze (7,5 cm leIG 18) feuern über den Rhein, die Einschläge im weiteren Gelände. Mit Schlauchbooten setzt Infanterie über den Rhein und geht am anderen Ufer in Stellung. Die Infanterie setzt Handgranaten und Granatwerfer ein.	Hat aufs Neue die scharfen Schläge des deutschen Schwertes zu spüren bekommen, das nun Britannien zum Entscheidungskampf zwingt. Im Tage der Einnahme von Paris meldete der deutsche Wehrmachtbericht den Beginn des Frontalangriffes auf die Maginot-Linie am linken Flügel der deutschen Front. Im Morgengrauen dieses Tages wurde Frankreichs mächtigtes Verteidigungswerk das für alle Zeiten ein unüberwindlicher Schutzwall gegen Deutschland sein sollte, mit einem gewaltigen Granathagel überschüttet. Luftgeschwader aller Art greifen in den Kampf ein. Unter uns die Maginot-Linie. Das Werk wird bombardiert. Sie kommen einzelne Bunker an. Volltreffer. Und immer wieder hageln die Granaten unserer schweren Artillerie auf den Feind. Vor uns der Rhein.	512_1940	512	1940	496000.0	583000.0	11904.0	13992.0
Die Deutsche Wochenschau Nr. 512 / 1940	3	10:06	13:59	True	True	True	46.0	3. Deutsche Infanterie bildet nach dem Übergang über den Rhein einen Brückenkopf, Elsass-Lothringen, Frankreich, 1940 Sturmpioniere setzen in Sturmbooten über den Fluss. Die Pioniere gehen mit Flammenwerfern gegen einen Bunker vor. Einsatz von Granatwerfern und Maschinengewehren (MG). Leichte und schwere Feldhaubitzen (10,5 cm leFH 18 und sFH 18) feuern und geben den Pionieren beim Bau einer Pontonbrücke Feuerschutz. Eingenommene und zerstörte Bunker in unmittelbarer Nähe des Rheins. Nachschubeinheiten und Infanterie ziehen über die Brücke. Leichte 2 cm Flak sichert die Brücke gegen Luftangriffe. Luftkampf zwischen deutschen Jägern (Bayrische Flugzeugwerke Bf 109) und französischen Flugzeugen. Ein französisches Flugzeug stürzt getroffen ab und brennt am Boden aus.	Im Schutz des schwersten Trommelfeuers bereitet die Infanterie den Übergang über den Rhein vor. Der erste Flossack geht hinüber. Eiserner Ruhe führen die deutschen Infanteristen ihre Aufgabe durch. Am anderen Ufer wird zur Fortstellung bezogen. Es muss ein Brückenkopf für die Arbeit der Pioniere geschafft werden. Ein schwerer Granatwerfer. Dem ersten Stoßtrupp folgen Sturmpioniere. Bittertem, zähem Kampf, der keine Schonung kennt, geht es von Bunker zu Bunker. Hier bewährt sich die Ausbildung des deutschen Westwallsoldaten der immer wieder für diese große Aufgabe vorbereitet und geschult wurde. Die erste Linie des Gegners ist durchbrochen. Die Pioniere können im Schutze von Artillerie und MG-Feuer mit dem Brückenbau beginnen. In kurzer Zeit sind an vielen Stellen der Fronten Brücken über den Rhein geschlagen. Das waren die Bunker der Maginot-Linie hart am Rhein. Es gehörte die glänzende Ausbildung, die vorbildliche Tappbarkeit und der eiserne Wille des deutschen Soldaten diese starken Befestigungen zu bezwingen. Schon rollen wieder Nachschub und Reserven über die Frontenbrücke. Feindliche Flieger sind gemeldet. Unsere Jäger brausen ihnen entgegen. Übernimmt den unmittelbaren Schutz der Brücke. Die Gegner haben sich im Luftkampf verbissen. Immer wieder greifen unsere Jäger an. Ah, rechts oben, ein weißer Punkt. Ein feindliches Flugzeug ist getroffen und stürzt ab.	512_1940	512	1940	606000.0	839000.0	14544.0	20136.0
Die Deutsche Wochenschau Nr. 512 / 1940	4	14:20	15:29	True	True	True	17.0	4. Deutsche Truppen in der eingenommenen und teilweise brennenden Stadt Straßburg, Frankreich, 1940 Auf dem Straßburger Münster die Reichskriegsflagge, durch die Vororte von Straßburg rollen deutsche motorisierte Einheiten und Panzer II. Vorgehende Infanterie in den Vogesen. Leichte Panzerabwehrkanone (3,7 cm PaK 36) feuert auf Waldstellungen. Vormarsch durch brennende Ortschaften, entgegen Colmar. Panzer III und motorisierte Verbände überqueren eine Bahnlinie. Deutsche Truppen ziehen in Colmar ein. Weiterer Vormarsch der deutschen Verbände durch Ortschaften und über einen kleinen Fluss.	Straßburg, die alte deutsche Stadt, ist wieder in deutscher Hand. Die Reichskriegsflagge weht als Zeichen des Sieges auf dem Münster. Durch die Vorstädte hindurch rücken unsere Kolonnen immer weiter vor. Die Schlacht von Elsass-Lothringen ist voll entbrannt. Harter Kampf in den östlichen Ausläufern der Bogesen. Es geht Vollmare entgegen. Auch diese urdeutsche Stadt ist endlich wieder von der französischen Herrschaft befreit.	512_1940	512	1940	860000.0	929000.0	20640.0	22296.0
Die Deutsche Wochenschau Nr. 512 / 1940	5	15:38	17:15	True	False	True	14.0	5. Deutsche Infanterie vor Metz, Frankreich, 1940 Vorbei an einem brennenden Öllager gehen die Truppen vor. Französische Soldaten kommen aus Häusern hervor und ergeben sich. Deutsche Truppen ziehen in Metz ein. Kavallerie- und Infanterieabteilungen ziehen durch die von vielen Zuschauern umsäumten Straßen. Die Kathedrale von Metz. Soldaten im Gespräch mit der Bevölkerung.	Überall ist die Front in Bewegung. Vor Metz haben die geschlagenen Franzosen noch im letzten Augenblick ein Öllager in Brand gesetzt. Da kommen sie aus ihrem Unterschlupf heraus. Ein Marsch in Metz. Auch diese Stadt hat ihr deutsches Gesicht trotz aller Drangsalierungen durch die Franzosen treu bewahrt. Immer wieder grüßen unvergängliche Werke deutscher Gotik auf unsere Soldaten herab. Für die Bevölkerung von Metz ist ein Freudentag gekommen. Eine neue, bessere Zeit bricht an.	512_1940	512	1940	938000.0	1035000.0	22512.0	24840.0
Die Deutsche Wochenschau Nr. 512 / 1940	6	17:19	20:16	True	False	True	20.0	6. Deutsche Truppen beim Vormarsch auf Verdun, Frankreich, 1940 Pioniere bei der Reparatur einer Brücke. Bespannte Einheiten durchfahren einen kleinen Fluss. Infanterieeinheiten beim Marsch. Ein deutscher General auf der Kuppel des eingenommenen Fort Marre. Deutsche Soldaten im eingenommenen Verdun. Das französische Siegesdenkmal von Verdun mit der Reichskriegsflagge. Parade der deutschen Truppen durch Verdun, vorbei am Siegesdenkmal. General der Infanterie Ernst Busch nimmt den Vorbeimarsch ab.	An der Nordfront nähern sich unsere Truppen der Festung Verdun, dem blutigsten Schlachtfeld des Weltkrieges. Über die Trümmer zerstörter Brücken arbeitet sich unsere Infanterie vor, ehe noch die Pioniere ihr Werk vollendet haben. Jeder Hektar Land wurde hier von Stahl und Eisen umgeflügt. Verdun von 1940 ist ein Ruhmesblatt des deutschen Infanteristen, der hier die Hauptlast des Kampfes zu tragen hatte und diese gewaltige Festung, die im Weltkriege unbesiegt blieb, im Sturm eroberte. Der kommandierende General auf den Panzerwerken des Forts Mark. In Verdun, zum Ruhme des ewigen Frankreichs. Heute strahlt der Ruhm des deutschen Frontsoldaten über Verdun. Das französische Siegesdenkmal trägt jetzt die Reichskriegsflagge. Der Infanterie Busch nimmt den Vorbeimarsch ab. Die Straßen Verduns fallen vom Marschtritt der deutschen Kolonnen wieder.	512_1940	512	1940	1039000.0	1216000.0	24936.0	29184.0
Die Deutsche Wochenschau Nr. 512 / 1940	7	20:42	21:27	True	False	True	3.0	7. Großes Gefangenensammellager, Frankreich, 1940 Vorgehende deutsche Verbände vorbei an großen Kolonnen gefangener französischer Soldaten. Das Lager; verunglimpfende Vorführung von Kolonialtruppen (v.a. afrikanische Soldaten).	Die große Schlacht in Elsass-Lothringen, in deren Mittelpunkt die Zerschlagung dieser starken Befestigungslinie stand, ist damit siegreich beendet. Drei Armeeführer und 500.000 Soldaten gerieten in deutsche Gefangenschaft. Auch hier wieder die Kulturträger der Grand Nation. Diese fremdrassigen Hilfsvölker rief Frankreich zur Schande Europas ins Land und feierte sie als seine schwarzen Brüder.	512_1940	512	1940	1242000.0	1287000.0	29808.0	30888.0
Die Deutsche Wochenschau Nr. 512 / 1940	8	21:27	26:46	True	True	True	32.0	8. Deutsche motorisierte Verbände und Panzer beim Vormarsch im Loiregebiet, Frankreich, 1940 Eine Panzerabteilung (Panzer III und Panzerspähwagen Sonderkraftfahrzeuge Sd.Kfz. 232 und 222) sammelt sich zu einem neuen Angriff und wird von französischer Artillerie unter Beschuss genommen. Deutsche Artillerie (leFH 18) erwidert das Feuer. Im Schutz der Artillerie gehen Panzer II, III und Sturmgeschütze (StuG III) in breiter Front vor und feuern auf die französischen Stellungen. Eingenommene französische Batteriestellungen und ausbrennende Panzer. Verwundete französische Panzersoldaten bei ihrem zerstörten Panzer (SOMUA S35). Französische Soldaten werden gefangen genommen, Panzertruppen und Infanterie bei einer Rast. Durch zerstörte Ortschaften vorgehende Infanterieeinheiten.	Diese fremdrassigen Hilfsvölker rief Frankreich zur Schande Europas ins Land und feierte sie als seine schwarzen Brüder. Inzwischen sind die Operationen an der Loire-Front in reine Verfolgungskämpfe übergegangen. Die schnellen Truppen lassen den Feind nicht mehr zur Ruhe kommen. Eine Panzerkampfwagenabteilung sammelt sich zu neuem Einsatz. Der Franzose, der immer wieder versucht, die Verfolgung aufzuhalten, belegt das Gelände mit Artilleriefeuer. Die Panser gehen zum Angriff vor. Das feindliche Widerstandsnest muss ausgeräuchert werden. Turmbatterien übernehmen die Spitze. Der feindliche Widerstand ist in zähem Kampf schnell gebrochen. Auch ein Gegenangriff französischer Tanks konnte das Schicksal nicht mehr abwenden. Er brach im Feuer unserer Sturmbatterien zusammen. Verwundet liegt die Mannschaft an ihrem zerschossenen Tank. Die Reste in brandgeschossener Kampfwagen werden untersucht. Auch dieses Gefecht ist siegreich beendet. Infanteristen und Panzermänner finden sich zu wohlverdienten Rassen zusammen. Den Truppen dicht auf folgt den langen Kolonnen das Gros der Infanterie die immer wieder bewundernswerte Marschleistungen vollbrachte.	512_1940	512	1940	1287000.0	1606000.0	30888.0	38544.0
Die Deutsche Wochenschau Nr. 512 / 1940	9	26:48	28:39	True	False	True	16.0	9. Im Führerhauptquartier Felsennest und Hitler am 21.06.1940 nach der Kapitulation Frankreichs in Compiègne, Frankreich/Bad Münstereifel, Deutsches Reich, 1940 Hitler mit Generalfeldmarschall Walther von Brauchitsch, Generaloberst Wilhelm Keitel, Generalmajor Alfred Jodl und Großadmiral Raeder an einem Kartentisch im Hauptquartier. Vor dem Hauptquartier begrüßt Hitler Reichsmarschall Hermann Göring, die beiden im Gespräch während eines Spaziergangs. Hitler mit einer Gruppe von Offizieren, darunter Göring, von Brauchitsch, Oberbefehlshaber der Kriegsmarine Erich Raeder und Keitel vor dem Hauptquartier. Keitel legt Hitler eine Unterschriftsmappe vor: Die Einladung an den italienische Ministerpräsidenten Benito Mussolini zu einem Treffen in München nach der Kapitulation des Regierungschefs von Frankreich Philippe Pétain. Hitlers Reaktion auf den Sieg.	Der Führer mit seinen Generälen im Hauptquartier. Links vom Führer Generalmajor Jodel, rechts Generaloberst von Brauchwitz im Vordergrund Generaloberst Keitel. Großadmiral Reda, Karten des großen Hauptquartiers. Generalfeldmarschall Hermann Göring bespricht mit dem Führer die weiteren Operationen. Der Führer im Kreise seiner Mitarbeiter. Nach der Kapitulationserklärung General Petens legt Generaloberst Keitel die Einladung für den Dutsche nach München zur Unterschrift vor. Ein geschichtlicher Sieg ist errungen. Frankreichs Armeen sind zerschlagen.	512_1940	512	1940	1608000.0	1719000.0	38592.0	41256.0
Die Deutsche Wochenschau Nr. 512 / 1940	10	29:00	29:09	True	False	True	3.0	10. Hitler besucht Verwundete in einem Lazarett, 1940 Hitler begrüßt einzelne Verwundete vor dem Lazarett.	Der erste Gruß an diesen glorreichen Tage gilt den Verwundeten die ihr Blut für diesen herrlichen Sieg gaben der überall an der Front wie in der Heimat unbeschreibliche Begeisterung auslöst.	512_1940	512	1940	1740000.0	1749000.0	41760.0	41976.0
